product_index,product_id,encrypted_product_id,model,title,status,display,image_position,url,width,height,occupancy_width,occupancy_height,occupancy_box_area,occupancy_ink,risk,reference_distance,visual_flags,cache
8,1601939722180,AAFOjmk4AOWGex-cDVm7ikgn,BQ023-W1 / A505,Wholesale Knit Low Cut Slip-On Walking Shoes Casual Shoes Factory Supply Model A505,approved,Y,6,https://sc04.alicdn.com/kf/Sbe503071b7424125846df0f6f630e4e3O.jpg,320,320,0.75,0.435,0.3262,0.2108,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\3185a8ff4c4b5f3f523aeb202b1a2d242346912b.jpg
9,1601939703288,AAH8jmk4AOWGex-cDVm7igIb,BQ027-O1 / K6116,Custom Logo Knit Lace Detail Casual Walking Shoes OEM ODM Private Label Footwear Supplier Model K6116,approved,Y,1,https://sc04.alicdn.com/kf/Sd833363272e24b12b30dfbc7794cf8ddl.jpg,320,320,0.685,0.375,0.2569,0.1531,P0_LOW_HERO_OCCUPANCY,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\0814387d66b830302ffeffad7917302a7c85a0dd.jpg
9,1601939703288,AAH8jmk4AOWGex-cDVm7igIb,BQ027-O1 / K6116,Custom Logo Knit Lace Detail Casual Walking Shoes OEM ODM Private Label Footwear Supplier Model K6116,approved,Y,2,https://sc04.alicdn.com/kf/S70d9e0b3c14e4f4e8a681e94899f6090f.jpg,320,320,0.76,0.4675,0.3553,0.2051,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\6288fb8610f6bb584ebb0f8345d807d6a8e9be67.jpg
9,1601939703288,AAH8jmk4AOWGex-cDVm7igIb,BQ027-O1 / K6116,Custom Logo Knit Lace Detail Casual Walking Shoes OEM ODM Private Label Footwear Supplier Model K6116,approved,Y,3,https://sc04.alicdn.com/kf/Se5a55def37fa4fc2bca8be9c5afce459P.jpg,320,320,0.7725,0.445,0.3438,0.122,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\497c9b65abb467168dfd20a3df0f6b56e9aba63d.jpg
9,1601939703288,AAH8jmk4AOWGex-cDVm7igIb,BQ027-O1 / K6116,Custom Logo Knit Lace Detail Casual Walking Shoes OEM ODM Private Label Footwear Supplier Model K6116,approved,Y,4,https://sc04.alicdn.com/kf/S68603f0694aa41368031477e7ab63017B.jpg,320,320,0.7375,0.4225,0.3116,0.2088,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\5c457aeed46878d308976504bca7b9fa4ab68032.jpg
9,1601939703288,AAH8jmk4AOWGex-cDVm7igIb,BQ027-O1 / K6116,Custom Logo Knit Lace Detail Casual Walking Shoes OEM ODM Private Label Footwear Supplier Model K6116,approved,Y,5,https://sc04.alicdn.com/kf/S0f2465ede4334b41bc50b41e0e4b2293j.jpg,320,320,0.79,0.5325,0.4207,0.2376,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\ed81e9764ad6158ad6e69e76ca5ada327ee78c79.jpg
9,1601939703288,AAH8jmk4AOWGex-cDVm7igIb,BQ027-O1 / K6116,Custom Logo Knit Lace Detail Casual Walking Shoes OEM ODM Private Label Footwear Supplier Model K6116,approved,Y,6,https://sc04.alicdn.com/kf/S05905dc2203d4a9fa329cd42fbb6c2ebs.jpg,320,320,0.7525,0.565,0.4252,0.31,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\2aa0f6f69a9c031e1ca0d8297441e4ec9fb89c51.jpg
10,1601939691340,AAHhjmk4AOWGex-cDVm7jdCv,BQ024-O1 / A830,Custom Logo Knit Slip-On Walking Shoes Casual Shoes OEM ODM Private Label Footwear Supplier Model A830,approved,Y,1,https://sc04.alicdn.com/kf/S66c14dcbc3b848c9946dfc7e3d2b870bE.jpg,320,320,0.8275,0.5325,0.4406,0.2462,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\e65f76d8004e94ca7b824f2f185db771bb16a103.jpg
10,1601939691340,AAHhjmk4AOWGex-cDVm7jdCv,BQ024-O1 / A830,Custom Logo Knit Slip-On Walking Shoes Casual Shoes OEM ODM Private Label Footwear Supplier Model A830,approved,Y,2,https://sc04.alicdn.com/kf/Sa10b848b889e4326a22bd10b55196d040.jpg,320,320,0.715,0.7225,0.5166,0.378,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\b3665e26d26f51fd56283e7591a029ab423a325a.jpg
10,1601939691340,AAHhjmk4AOWGex-cDVm7jdCv,BQ024-O1 / A830,Custom Logo Knit Slip-On Walking Shoes Casual Shoes OEM ODM Private Label Footwear Supplier Model A830,approved,Y,3,https://sc04.alicdn.com/kf/Sff2b4e2016594977ac6234c8f8ae295dY.jpg,320,320,0.7925,0.5275,0.418,0.2431,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\e77fa820bc6fb4eb1ab44dd7b629abf2a2eda161.jpg
10,1601939691340,AAHhjmk4AOWGex-cDVm7jdCv,BQ024-O1 / A830,Custom Logo Knit Slip-On Walking Shoes Casual Shoes OEM ODM Private Label Footwear Supplier Model A830,approved,Y,4,https://sc04.alicdn.com/kf/S46372abc319041318ecfea6fc918bbf0T.jpg,320,320,0.7325,0.2875,0.2106,0.1212,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\2723b8be3323ef367371d37e8f21c2d93f04cd57.jpg
10,1601939691340,AAHhjmk4AOWGex-cDVm7jdCv,BQ024-O1 / A830,Custom Logo Knit Slip-On Walking Shoes Casual Shoes OEM ODM Private Label Footwear Supplier Model A830,approved,Y,5,https://sc04.alicdn.com/kf/S3c050369cf164ea1b61c40e22b5b6c3cR.jpg,320,320,0.8,0.41,0.328,0.2111,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\ba727f33b57ace9d9567f297b87c6b9f3691f143.jpg
10,1601939691340,AAHhjmk4AOWGex-cDVm7jdCv,BQ024-O1 / A830,Custom Logo Knit Slip-On Walking Shoes Casual Shoes OEM ODM Private Label Footwear Supplier Model A830,approved,Y,6,https://sc04.alicdn.com/kf/S073016556e4f4af682f2beb656e53ac7s.jpg,320,320,0.7525,0.245,0.1844,0.1409,,,LOW_OCCUPANCY,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\0bdbae2c0f4f016145b85d89e5aaaccb8bd5f4e7.jpg
11,1601939665367,AAEMjmk4AOWGex-cDVm7jXY0,BQ003-O1 / R1218,Custom Logo Breathable Knit Lace-Up Walking Shoes Lightweight EVA Sole Casual Sneakers OEM ODM Private Label Model R1218,approved,Y,1,https://sc04.alicdn.com/kf/H1b4f1453f0014cd6af50d1b86a03bbb7y.jpg,320,320,0.89,0.4725,0.4205,0.2696,P0_LOW_HERO_OCCUPANCY,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\c39dece09b69d6992b8260a3230ee4bfb7a67f9c.jpg
11,1601939665367,AAEMjmk4AOWGex-cDVm7jXY0,BQ003-O1 / R1218,Custom Logo Breathable Knit Lace-Up Walking Shoes Lightweight EVA Sole Casual Sneakers OEM ODM Private Label Model R1218,approved,Y,2,https://sc04.alicdn.com/kf/S562fc12cf3164e7bb1add0cb348c429dV.jpg,320,320,0.7525,0.4575,0.3443,0.2054,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\e4d5282a0efc333d8c311e131820b96cb4ed5376.jpg
11,1601939665367,AAEMjmk4AOWGex-cDVm7jXY0,BQ003-O1 / R1218,Custom Logo Breathable Knit Lace-Up Walking Shoes Lightweight EVA Sole Casual Sneakers OEM ODM Private Label Model R1218,approved,Y,3,https://sc04.alicdn.com/kf/S1b58a81316754734974d746a27a3ad56q.jpg,320,320,0.7875,0.3925,0.3091,0.1923,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\7058732d2f6f49823546f6ba3571cfb34709ebc5.jpg
11,1601939665367,AAEMjmk4AOWGex-cDVm7jXY0,BQ003-O1 / R1218,Custom Logo Breathable Knit Lace-Up Walking Shoes Lightweight EVA Sole Casual Sneakers OEM ODM Private Label Model R1218,approved,Y,4,https://sc04.alicdn.com/kf/S4c99a414aa694ca8a7ac09e5e8de7578v.jpg,320,320,0.7325,0.29,0.2124,0.134,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\e16864a5a56b4c0438b9ede94e9730fb055a3fb5.jpg
11,1601939665367,AAEMjmk4AOWGex-cDVm7jXY0,BQ003-O1 / R1218,Custom Logo Breathable Knit Lace-Up Walking Shoes Lightweight EVA Sole Casual Sneakers OEM ODM Private Label Model R1218,approved,Y,5,https://sc04.alicdn.com/kf/S0939eeaa884c4d04b1627036ce3e00ceh.jpg,320,320,0.7975,0.2875,0.2293,0.1726,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\8e4a2d67802c1d5a09e2f35759c859aa16856e3f.jpg
11,1601939665367,AAEMjmk4AOWGex-cDVm7jXY0,BQ003-O1 / R1218,Custom Logo Breathable Knit Lace-Up Walking Shoes Lightweight EVA Sole Casual Sneakers OEM ODM Private Label Model R1218,approved,Y,6,https://sc04.alicdn.com/kf/S35972948e9d14dfd95b6489ba70c0cc7R.jpg,320,320,0.7475,0.395,0.2953,0.1719,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\824865da6078a9ca3132b7a0a718c6da52dcf1dd.jpg
12,1601939666421,AAFqjmk4AOWGex-cDVm7jXIW,BQ011-R1 / A002,Men's Knit Slip-On Walking Shoes Casual Shoes for Commuting and Daily Walking Model A002,approved,Y,1,https://sc04.alicdn.com/kf/Sa9ea974bdbe14b5684c52680c0a7ec7eS.jpg,320,320,0.78,0.4625,0.3608,0.2308,P0_LOW_HERO_OCCUPANCY,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\2c15f240477e45cdadb92b70f926d9f851dfdf22.jpg
12,1601939666421,AAFqjmk4AOWGex-cDVm7jXIW,BQ011-R1 / A002,Men's Knit Slip-On Walking Shoes Casual Shoes for Commuting and Daily Walking Model A002,approved,Y,2,https://sc04.alicdn.com/kf/S571ba796829b4877be8cb13fba25e5b0y.jpg,320,320,0.66,0.7225,0.4768,0.1675,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\c14e715c5a7c6b7091f16afcf7dde5748563ab56.jpg
12,1601939666421,AAFqjmk4AOWGex-cDVm7jXIW,BQ011-R1 / A002,Men's Knit Slip-On Walking Shoes Casual Shoes for Commuting and Daily Walking Model A002,approved,Y,3,https://sc04.alicdn.com/kf/S466a42ca0fca4bf2b2fb3a04ef0a6d63U.jpg,320,320,0.7925,0.6025,0.4775,0.2741,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\a0819587a089cc173c8a0139c1eedba91ac373a5.jpg
12,1601939666421,AAFqjmk4AOWGex-cDVm7jXIW,BQ011-R1 / A002,Men's Knit Slip-On Walking Shoes Casual Shoes for Commuting and Daily Walking Model A002,approved,Y,4,https://sc04.alicdn.com/kf/S1296f938676c47bfb9170a2b4ac1374c2.jpg,320,320,0.7375,0.5025,0.3706,0.2256,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\a312193d9a0eda5a5c7c0cb6806bab1c857dcc74.jpg
12,1601939666421,AAFqjmk4AOWGex-cDVm7jXIW,BQ011-R1 / A002,Men's Knit Slip-On Walking Shoes Casual Shoes for Commuting and Daily Walking Model A002,approved,Y,5,https://sc04.alicdn.com/kf/S1d783df8b1784cb69deba5f46f1812f3l.jpg,320,320,0.8025,0.5675,0.4554,0.2688,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\448a65e78f84ce3aa5e0ee0f2ac435f5d694be8e.jpg
12,1601939666421,AAFqjmk4AOWGex-cDVm7jXIW,BQ011-R1 / A002,Men's Knit Slip-On Walking Shoes Casual Shoes for Commuting and Daily Walking Model A002,approved,Y,6,https://sc04.alicdn.com/kf/S39a665c293fb4fbd98c9e2806084f523G.jpg,320,320,0.6675,0.7225,0.4823,0.2384,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\aa52d9a0e4e584ea6c92169c7d68c39a94ed330e.jpg
13,1601939663432,AAH6jmk4AOWGex-cDVm7jW2r,BQ003-R1 / R1218,Breathable Knit Lace-Up Walking Shoes Lightweight EVA Sole Casual Sneakers for Summer Daily Walking and Casual Wear Model R1218,approved,Y,1,https://sc04.alicdn.com/kf/H009f34e6444e4287b232971111639567E.jpg,320,320,0.8975,0.46,0.4128,0.2716,P0_LOW_HERO_OCCUPANCY,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\60c270edfca2b641b67e696c1761314bd8ca1e30.jpg
13,1601939663432,AAH6jmk4AOWGex-cDVm7jW2r,BQ003-R1 / R1218,Breathable Knit Lace-Up Walking Shoes Lightweight EVA Sole Casual Sneakers for Summer Daily Walking and Casual Wear Model R1218,approved,Y,2,https://sc04.alicdn.com/kf/S0084032228bf490e8f4f7a290d625a2dO.jpg,320,320,0.7575,0.3975,0.3011,0.1761,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\a738ceee738cfd6cb076c1a3016a9c7c25d82acd.jpg
13,1601939663432,AAH6jmk4AOWGex-cDVm7jW2r,BQ003-R1 / R1218,Breathable Knit Lace-Up Walking Shoes Lightweight EVA Sole Casual Sneakers for Summer Daily Walking and Casual Wear Model R1218,approved,Y,3,https://sc04.alicdn.com/kf/Sb56a66c8f5084f15b63594966ca99089M.jpg,320,320,0.79,0.645,0.5095,0.2486,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\55621c584c8501fcbcf0c6d5819c3771c4674f3a.jpg
13,1601939663432,AAH6jmk4AOWGex-cDVm7jW2r,BQ003-R1 / R1218,Breathable Knit Lace-Up Walking Shoes Lightweight EVA Sole Casual Sneakers for Summer Daily Walking and Casual Wear Model R1218,approved,Y,4,https://sc04.alicdn.com/kf/S2197ce2a522448899f7c2a108783f031q.jpg,320,320,0.725,0.4425,0.3208,0.1918,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\158e9da06cd84b629ba32114b615a527e38eaaa7.jpg
13,1601939663432,AAH6jmk4AOWGex-cDVm7jW2r,BQ003-R1 / R1218,Breathable Knit Lace-Up Walking Shoes Lightweight EVA Sole Casual Sneakers for Summer Daily Walking and Casual Wear Model R1218,approved,Y,5,https://sc04.alicdn.com/kf/Se413e1b82fbb4e31837b321e7ac5cb19O.jpg,320,320,0.8,0.3925,0.314,0.1957,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\46e9a0c98e7b01c43929117a1b621420d6b69ebf.jpg
13,1601939663432,AAH6jmk4AOWGex-cDVm7jW2r,BQ003-R1 / R1218,Breathable Knit Lace-Up Walking Shoes Lightweight EVA Sole Casual Sneakers for Summer Daily Walking and Casual Wear Model R1218,approved,Y,6,https://sc04.alicdn.com/kf/Sdac175572ceb46cba3ab95e4f0cb6a6bU.jpg,320,320,0.7475,0.295,0.2205,0.1379,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\1b0d9c8a83cd5f28d55aad05ac9d89bb07389cec.jpg
14,1601939659415,AAEzjmk4AOWGex-cDVm7jV10,BQ008-O1 / L1009,Custom Logo Breathable Mesh Lace-Up Athletic Walking Shoes Thick Sole Casual Sneakers OEM ODM Private Label Model L1009,approved,Y,1,https://sc04.alicdn.com/kf/H119249ad2361467491ab0e7cf93924e6h.png,320,320,0.945,0.525,0.4961,0.279,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\b7d20854a4bcb6bcb394e4fdabceeea24c1dbc60.jpg
14,1601939659415,AAEzjmk4AOWGex-cDVm7jV10,BQ008-O1 / L1009,Custom Logo Breathable Mesh Lace-Up Athletic Walking Shoes Thick Sole Casual Sneakers OEM ODM Private Label Model L1009,approved,Y,2,https://sc04.alicdn.com/kf/S4c42142a54334ecaae19cb68655775aeA.jpg,320,320,0.355,0.72,0.2556,0.1709,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\188bc582494ef8ebae35e3c983708c20d3848cbf.jpg
14,1601939659415,AAEzjmk4AOWGex-cDVm7jV10,BQ008-O1 / L1009,Custom Logo Breathable Mesh Lace-Up Athletic Walking Shoes Thick Sole Casual Sneakers OEM ODM Private Label Model L1009,approved,Y,3,https://sc04.alicdn.com/kf/Sddd4e8fb516345a6ae92555bf364e2c8J.jpg,320,320,0.7925,0.45,0.3566,0.2032,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\5447b0e8a14ac3ae8186aee14aadf82d4947ac7f.jpg
14,1601939659415,AAEzjmk4AOWGex-cDVm7jV10,BQ008-O1 / L1009,Custom Logo Breathable Mesh Lace-Up Athletic Walking Shoes Thick Sole Casual Sneakers OEM ODM Private Label Model L1009,approved,Y,4,https://sc04.alicdn.com/kf/S2853ce6f7c5f431899777304fb9d50aeh.jpg,320,320,0.735,0.3125,0.2297,0.1351,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\4fe8f6cd8e1f7b37e3b360bc7fa1f3a5f9b30cb2.jpg
14,1601939659415,AAEzjmk4AOWGex-cDVm7jV10,BQ008-O1 / L1009,Custom Logo Breathable Mesh Lace-Up Athletic Walking Shoes Thick Sole Casual Sneakers OEM ODM Private Label Model L1009,approved,Y,5,https://sc04.alicdn.com/kf/Sb850df58ef954e039374dee064b9112cL.jpg,320,320,0.6575,0.68,0.4471,0.1861,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\5406b0b2643ea5becc4ff1d6225ed607337e88e4.jpg
14,1601939659415,AAEzjmk4AOWGex-cDVm7jV10,BQ008-O1 / L1009,Custom Logo Breathable Mesh Lace-Up Athletic Walking Shoes Thick Sole Casual Sneakers OEM ODM Private Label Model L1009,approved,Y,6,https://sc04.alicdn.com/kf/S2fa045e996c7423781db69eac314cc58K.jpg,320,320,0.7525,0.31,0.2333,0.1849,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\61b1dd78ae82af5e9738bca0f7517f20fdac5875.jpg
15,1601939633580,AAEijmk4AOWGex-cDVm7jPJP,BQ016-O1 / 201,Custom Logo Girls' Knit Slip-On Walking Shoes Casual School Shoes OEM ODM Private Label Footwear Supplier Model 201,approved,Y,1,https://sc04.alicdn.com/kf/S398f9e5e19e149da9dd5c01533ee8a39t.jpg,320,320,0.685,0.4625,0.3168,0.1756,P0_LOW_HERO_OCCUPANCY,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\aa3b77bbcfdd0259a47c5f303a5cee4fe4443737.jpg
15,1601939633580,AAEijmk4AOWGex-cDVm7jPJP,BQ016-O1 / 201,Custom Logo Girls' Knit Slip-On Walking Shoes Casual School Shoes OEM ODM Private Label Footwear Supplier Model 201,approved,Y,2,https://sc04.alicdn.com/kf/S84e99ef3a312497d8c3b102fa7bc3d3cf.jpg,320,320,0.755,0.525,0.3964,0.1868,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\7feb3edcb4b19c2651e84e96d3ffe5654828d291.jpg
15,1601939633580,AAEijmk4AOWGex-cDVm7jPJP,BQ016-O1 / 201,Custom Logo Girls' Knit Slip-On Walking Shoes Casual School Shoes OEM ODM Private Label Footwear Supplier Model 201,approved,Y,3,https://sc04.alicdn.com/kf/S59baf06f2e4b442abb60a0ab838e67f5M.jpg,320,320,0.7925,0.63,0.4993,0.2866,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\558ec82ec332ecd2a86841a0093884f9f436a2ad.jpg
15,1601939633580,AAEijmk4AOWGex-cDVm7jPJP,BQ016-O1 / 201,Custom Logo Girls' Knit Slip-On Walking Shoes Casual School Shoes OEM ODM Private Label Footwear Supplier Model 201,approved,Y,4,https://sc04.alicdn.com/kf/S435a2d1debd24edd8f88e47b02cd4c0cc.jpg,320,320,0.5225,0.74,0.3866,0.2139,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\42edba47e2ef11cdf25c39ce1d1188620a5d321a.jpg
15,1601939633580,AAEijmk4AOWGex-cDVm7jPJP,BQ016-O1 / 201,Custom Logo Girls' Knit Slip-On Walking Shoes Casual School Shoes OEM ODM Private Label Footwear Supplier Model 201,approved,Y,5,https://sc04.alicdn.com/kf/S41a3b4ef6b114061bf662f442e1238746.jpg,320,320,0.8025,0.3075,0.2468,0.1786,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\7f21dd208b61b419b148c58221e9823c2c242792.jpg
15,1601939633580,AAEijmk4AOWGex-cDVm7jPJP,BQ016-O1 / 201,Custom Logo Girls' Knit Slip-On Walking Shoes Casual School Shoes OEM ODM Private Label Footwear Supplier Model 201,approved,Y,6,https://sc04.alicdn.com/kf/S99be57db36a444cfa34cd352b6785a309.jpg,320,320,0.7,0.7225,0.5058,0.2578,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\ae2b7564267b86b927621a0954a98132a2e81773.jpg
16,1601939608691,AAGEjmk4AOWGex-cDVm7jJOQ,BQ016-W1 / 201,Wholesale Girls' Knit Slip-On Walking Shoes Casual School Shoes Factory Supply Model 201,approved,Y,1,https://sc04.alicdn.com/kf/Hbf577e5357ae43abb9590d1514fec407k.jpg,320,320,0.74,0.465,0.3441,0.2187,P0_LOW_HERO_OCCUPANCY,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\24c2de9d83643dd35347a2c25c10fa1c33fcc315.jpg
16,1601939608691,AAGEjmk4AOWGex-cDVm7jJOQ,BQ016-W1 / 201,Wholesale Girls' Knit Slip-On Walking Shoes Casual School Shoes Factory Supply Model 201,approved,Y,2,https://sc04.alicdn.com/kf/S4f6a00f7acfc4313a2db604a9fd61660Z.jpg,320,320,0.5075,0.72,0.3654,0.206,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\044ca48ae626b3ec0234ff8b5f8db7d30d47d711.jpg
